timestamp,open,high,low,close,volume
1640448000000,0.9228,0.933,0.9048,0.9164,29855463.0
1640534400000,0.9164,0.9416,0.9106,0.9341,25067456.0
1640620800000,0.9341,0.9555,0.8654,0.8818,33182233.0
1640707200000,0.8818,0.8834,0.8097,0.8432,38415785.0
1640793600000,0.8432,0.8523,0.801,0.8371,28573394.0
1640880000000,0.8371,0.8599,0.8275,0.8402,23938606.0
1640966400000,0.8402,0.852,0.8022,0.842,30838830.0
1641052800000,0.842,0.8674,0.8367,0.8548,29639089.0
1641139200000,0.8548,0.8644,0.8332,0.838,28631132.0
1641225600000,0.838,0.8454,0.8209,0.8348,18755877.0
1641312000000,0.8348,0.8368,0.814,0.8274,19025456.0
1641398400000,0.8274,0.8295,0.7068,0.7615,35005151.0
1641484800000,0.7615,0.79,0.7284,0.7484,36001206.0
1641571200000,0.7484,0.7778,0.7428,0.7569,30163255.0
1641657600000,0.7569,0.7614,0.7219,0.7425,30125456.0
1641744000000,0.7425,0.7661,0.6955,0.7235,30966734.0
1641830400000,0.7235,0.7553,0.7126,0.7405,29658704.0
1641916800000,0.7405,0.8002,0.7401,0.7909,33237925.0
1642003200000,0.7909,0.8066,0.7686,0.7747,24355565.0
1642089600000,0.7747,0.7898,0.7512,0.7731,33600884.0
1642176000000,0.7731,0.787,0.7636,0.7861,28300367.0
1642262400000,0.7861,0.7889,0.767,0.7769,24838201.0
1642348800000,0.7769,0.7836,0.755,0.7584,23786883.0
1642435200000,0.7584,0.7684,0.7348,0.7432,34217495.0
1642521600000,0.7432,0.7591,0.7226,0.7379,30102790.0
1642608000000,0.7379,0.7614,0.7336,0.759,25005687.0
1642694400000,0.759,0.7621,0.6594,0.6813,42750137.0
1642780800000,0.6813,0.6862,0.5478,0.5736,57064922.0
1642867200000,0.5736,0.6263,0.5624,0.6036,53380999.0
1642953600000,0.6036,0.6348,0.5529,0.5815,50168925.0
1643040000000,0.5815,0.6216,0.5683,0.601,37010492.0
1643126400000,0.601,0.6408,0.6006,0.6344,36867052.0
1643212800000,0.6344,0.658,0.5887,0.6104,41112177.0
1643299200000,0.6104,0.614,0.5891,0.6022,39194293.0
1643385600000,0.6022,0.6224,0.5974,0.6138,30924250.0
1643472000000,0.6138,0.6247,0.6094,0.6146,33028899.0
1643558400000,0.6146,0.616,0.5796,0.5966,31587883.0
1643644800000,0.5966,0.6296,0.5952,0.623,29107090.0
1643731200000,0.623,0.631,0.609,0.6104,33381771.0
1643817600000,0.6104,0.6136,0.5877,0.6037,43127752.0
1643904000000,0.6037,0.6302,0.5961,0.6242,33467125.0
1643990400000,0.6242,0.6865,0.6238,0.6735,45256987.0
1644076800000,0.6735,0.6796,0.6504,0.6665,27747344.0
1644163200000,0.6665,0.7825,0.6634,0.7727,97545604.0
1644249600000,0.7727,0.9133,0.7716,0.8332,232815239.0
1644336000000,0.8332,0.9074,0.8029,0.8841,148393950.0
1644422400000,0.8841,0.916,0.8369,0.8641,114635187.0
1644508800000,0.8641,0.8757,0.7902,0.8186,72246317.0
1644595200000,0.8186,0.8212,0.7455,0.802,68953730.0
1644681600000,0.802,0.8522,0.8014,0.8221,110111414.0
1644768000000,0.8221,0.8229,0.7782,0.8013,99030726.0
1644854400000,0.8013,0.8397,0.7807,0.8246,67812875.0
1644940800000,0.8246,0.8592,0.807,0.8161,55442566.0
1645027200000,0.8161,0.8527,0.7926,0.8006,60713101.0
1645113600000,0.8006,0.8068,0.7522,0.7654,79184412.0
1645200000000,0.7654,0.8378,0.7542,0.8313,116601131.0
1645286400000,0.8313,0.8544,0.772,0.7847,115797576.0
1645372800000,0.7847,0.801,0.7549,0.7815,76483501.0
1645459200000,0.7815,0.7877,0.666,0.7044,100590987.0
1645545600000,0.7044,0.7431,0.6911,0.7228,69569145.0
1645632000000,0.7228,0.7341,0.6205,0.6508,111083291.0
1645718400000,0.6508,0.7239,0.648,0.7147,108797466.0
1645804800000,0.7147,0.7964,0.7015,0.756,83777120.0
1645891200000,0.756,0.7669,0.7222,0.7511,71601562.0
1645977600000,0.7511,0.7626,0.702,0.7606,78950779.0
1646064000000,0.7606,0.8033,0.7495,0.7791,84108072.0
1646150400000,0.7791,0.7886,0.7557,0.7649,54394550.0
1646236800000,0.7649,0.7904,0.7441,0.7484,43721525.0
1646323200000,0.7484,0.7585,0.723,0.7322,46499799.0
1646409600000,0.7322,0.7688,0.6926,0.7582,78475480.0
1646496000000,0.7582,0.766,0.7268,0.7359,72893567.0
1646582400000,0.7359,0.7536,0.7062,0.7455,86995185.0
1646668800000,0.7455,0.7497,0.7021,0.7221,57688405.0
1646755200000,0.7221,0.7684,0.7132,0.7661,66732076.0
1646841600000,0.7661,0.7786,0.7211,0.7282,60123050.0
1646928000000,0.7282,0.7508,0.7259,0.7304,56772199.0
1647014400000,0.7304,0.8484,0.7245,0.7899,222327451.0
1647100800000,0.7899,0.8084,0.7777,0.7844,128559484.0
1647187200000,0.7844,0.792,0.7436,0.7604,122255273.0
1647273600000,0.7604,0.7774,0.7401,0.7628,85467494.0
1647360000000,0.7628,0.7889,0.7571,0.7768,82755452.0
1647446400000,0.7768,0.7981,0.7583,0.7935,66891288.0
1647532800000,0.7935,0.8018,0.7757,0.7863,55841238.0
1647619200000,0.7863,0.8229,0.7858,0.8158,79832825.0
1647705600000,0.8158,0.8265,0.8004,0.8031,49560260.0
1647792000000,0.8031,0.819,0.7866,0.8154,49014671.0
1647878400000,0.8154,0.865,0.8092,0.8367,83003233.0
1647964800000,0.8367,0.8457,0.8165,0.8385,45958135.0
1648051200000,0.8385,0.8476,0.8251,0.8435,48374865.0
1648137600000,0.8435,0.8496,0.8283,0.8318,59718612.0
1648224000000,0.8318,0.8347,0.8187,0.8302,29653706.0
1648310400000,0.8302,0.8428,0.827,0.837,36182887.0
1648396800000,0.837,0.904,0.8348,0.8783,84311096.0
1648483200000,0.8783,0.9121,0.8505,0.8587,63762308.0
1648569600000,0.8587,0.8702,0.8415,0.8619,43563488.0
1648656000000,0.8619,0.8735,0.7751,0.8225,59639923.0
1648742400000,0.8225,0.8324,0.7998,0.8257,46140587.0
1648828800000,0.8257,0.8497,0.8202,0.8327,34155157.0
1648915200000,0.8327,0.8418,0.8133,0.8394,30235964.0
1649001600000,0.8394,0.8515,0.8171,0.8197,32665510.0
1649088000000,0.8197,0.8339,0.8034,0.8211,27552144.0
1649174400000,0.8211,0.8364,0.7673,0.7793,41207989.0
1649260800000,0.7793,0.7896,0.7514,0.7773,33623686.0
1649347200000,0.7773,0.793,0.7596,0.7713,21728944.0
1649433600000,0.7713,0.7735,0.7454,0.7538,15585839.0
1649520000000,0.7538,0.7679,0.7533,0.7589,12250838.0
1649606400000,0.7589,0.7724,0.702,0.7034,29532678.0
1649692800000,0.7034,0.72,0.6789,0.7072,34115897.0
1649779200000,0.7072,0.7255,0.692,0.7207,23880992.0
1649865600000,0.7207,0.7405,0.7122,0.7128,24695477.0
1649952000000,0.7128,0.7972,0.7077,0.774,158916755.0
1650038400000,0.774,0.799,0.765,0.7679,83270560.0
1650124800000,0.7679,0.7856,0.7665,0.7791,39713802.0
1650211200000,0.7791,0.7801,0.7254,0.7426,67562217.0
1650297600000,0.7426,0.7819,0.7357,0.7727,50009249.0
1650384000000,0.7727,0.7775,0.75,0.7542,34288800.0
1650470400000,0.7542,0.7657,0.741,0.7578,34602875.0
1650556800000,0.7578,0.769,0.7136,0.7171,33510775.0
1650643200000,0.7171,0.7375,0.7052,0.7118,33023667.0
1650729600000,0.7118,0.7159,0.6955,0.705,24143920.0
1650816000000,0.705,0.7062,0.6436,0.6676,49670983.0
1650902400000,0.6676,0.7056,0.6506,0.6529,48646288.0
1650988800000,0.6529,0.6622,0.6266,0.6467,52953180.0
1651075200000,0.6467,0.6569,0.6321,0.6385,41857688.0
1651161600000,0.6385,0.6511,0.6113,0.62,49032068.0
1651248000000,0.62,0.6284,0.5987,0.6157,43428028.0
1651334400000,0.6157,0.6179,0.5633,0.6038,52798202.0
1651420800000,0.6038,0.6309,0.5927,0.6081,81633855.0
1651507200000,0.6081,0.6276,0.5978,0.6154,55398306.0
1651593600000,0.6154,0.6216,0.5955,0.6127,68166439.0
1651680000000,0.6127,0.6568,0.5902,0.6002,106473363.0
1651766400000,0.6002,0.616,0.5784,0.5959,125463045.0
1651852800000,0.5959,0.605,0.5899,0.5943,53262764.0
1651939200000,0.5943,0.5974,0.563,0.5684,79856761.0
1652025600000,0.5684,0.5802,0.5191,0.5259,94499341.0
1652112000000,0.5259,0.5362,0.4691,0.5164,108729196.0
1652198400000,0.5164,0.5249,0.4003,0.4451,92114914.0
1652284800000,0.4451,0.447,0.3353,0.3846,124777772.0
1652371200000,0.3846,0.4651,0.3692,0.4334,108358529.0
1652457600000,0.4334,0.4408,0.3953,0.4016,81816968.0
1652544000000,0.4016,0.4341,0.3987,0.4253,64519330.0
1652630400000,0.4253,0.4498,0.4081,0.4158,61586023.0
1652716800000,0.4158,0.4423,0.4117,0.426,65291062.0
1652803200000,0.426,0.4423,0.4034,0.4074,64462734.0
1652889600000,0.4074,0.4236,0.3896,0.4214,78471597.0
1652976000000,0.4214,0.4408,0.4082,0.4098,89966462.0
1653062400000,0.4098,0.4162,0.4012,0.4153,58953348.0
1653148800000,0.4153,0.4223,0.4095,0.4168,41988729.0
1653235200000,0.4168,0.4281,0.4146,0.4257,47136271.0
1653321600000,0.4257,0.4284,0.3895,0.404,89216177.0
1653408000000,0.404,0.4137,0.3945,0.4015,66021851.0
1653494400000,0.4015,0.4104,0.375,0.3939,86662217.0
1653580800000,0.3939,0.4027,0.3833,0.3879,90604042.0
1653667200000,0.3879,0.389,0.3757,0.3866,42479784.0
1653753600000,0.3866,0.3901,0.3785,0.3861,51675655.0
1653840000000,0.3861,0.4053,0.3843,0.3993,61928028.0
1653926400000,0.3993,0.4342,0.3978,0.4162,81274010.0
1654012800000,0.4162,0.4261,0.4064,0.4073,63760080.0
1654099200000,0.4073,0.4075,0.388,0.3993,53888896.0
1654185600000,0.3993,0.4099,0.385,0.3872,57577177.0
1654272000000,0.3872,0.3932,0.3832,0.3909,41983213.0
1654358400000,0.3909,0.3968,0.388,0.3948,31687344.0
1654444800000,0.3948,0.4088,0.3934,0.4014,58812461.0
1654531200000,0.4014,0.4038,0.3838,0.3943,54934609.0
1654617600000,0.3943,0.4168,0.3923,0.4021,70582115.0
1654704000000,0.4021,0.4037,0.3961,0.4003,28831511.0
1654790400000,0.4003,0.4116,0.3864,0.387,66485848.0
1654876800000,0.387,0.3883,0.3562,0.36,57116283.0
1654963200000,0.36,0.3688,0.3393,0.36,65660242.0
1655049600000,0.36,0.3627,0.3008,0.3137,88222359.0
1655136000000,0.3137,0.3287,0.293,0.3214,74364635.0
1655222400000,0.3214,0.3239,0.2996,0.3117,62416223.0
1655308800000,0.3117,0.3471,0.2972,0.3164,66471762.0
1655395200000,0.3164,0.3397,0.3065,0.3211,64167479.0
1655481600000,0.3211,0.3264,0.3,0.3053,45201204.0
1655568000000,0.3053,0.3184,0.2864,0.3176,46782831.0
1655654400000,0.3176,0.333,0.3131,0.3252,35908752.0
1655740800000,0.3252,0.3369,0.3156,0.3323,25364695.0
1655827200000,0.3323,0.3349,0.3185,0.3218,29050511.0
1655913600000,0.3218,0.3304,0.3189,0.3248,17598677.0
1656000000000,0.3248,0.387,0.3237,0.3609,113624880.0
1656086400000,0.3609,0.3737,0.3522,0.3541,43577407.0
