timestamp,open,high,low,close,volume
1761253200000,17.242,17.336,17.207,17.281,99245.0
1761256800000,17.281,17.408,17.28,17.36,76537.0
1761260400000,17.36,17.42,17.333,17.42,33362.0
1761264000000,17.42,17.476,17.324,17.409,138099.0
1761267600000,17.409,17.449,17.326,17.402,66645.0
1761271200000,17.402,17.449,17.333,17.391,65888.0
1761274800000,17.391,17.416,17.282,17.335,63036.0
1761278400000,17.335,17.711,17.296,17.656,205849.0
1761282000000,17.656,17.737,17.605,17.67,114548.0
1761285600000,17.67,17.713,17.598,17.699,85239.0
1761289200000,17.699,17.713,17.539,17.633,141893.0
1761292800000,17.633,17.788,17.558,17.717,173485.0
1761296400000,17.717,17.753,17.65,17.672,147492.0
1761300000000,17.672,17.672,17.592,17.626,71622.0
1761303600000,17.626,17.749,17.524,17.732,113936.0
1761307200000,17.732,18.095,17.707,17.895,568957.0
1761310800000,17.895,17.937,17.603,17.795,290728.0
1761314400000,17.795,17.795,17.431,17.558,344663.0
1761318000000,17.558,17.71,17.479,17.548,150153.0
1761321600000,17.548,17.615,17.461,17.615,91240.0
1761325200000,17.615,17.76,17.602,17.641,120737.0
1761328800000,17.641,17.695,17.613,17.672,45772.0
1761332400000,17.672,17.842,17.657,17.771,134681.0
1761336000000,17.771,17.899,17.76,17.827,113296.0
1761339600000,17.827,17.938,17.815,17.933,77606.0
1761343200000,17.933,17.98,17.891,17.949,43085.0
1761346800000,17.949,17.951,17.848,17.884,46240.0
1761350400000,17.884,17.89,17.78,17.808,48737.0
1761354000000,17.808,17.964,17.795,17.913,52079.0
1761357600000,17.913,17.925,17.842,17.847,27325.0
1761361200000,17.847,17.86,17.788,17.791,27312.0
1761364800000,17.791,17.968,17.791,17.906,69685.0
1761368400000,17.906,17.941,17.846,17.909,44601.0
1761372000000,17.909,17.961,17.824,17.833,58976.0
1761375600000,17.833,18.009,17.825,17.869,105878.0
1761379200000,17.869,18.005,17.861,17.994,34905.0
1761382800000,17.994,18.028,17.897,17.908,63609.0
1761386400000,17.908,17.953,17.852,17.913,40235.0
1761390000000,17.913,18.005,17.884,17.989,27256.0
1761393600000,17.989,18.078,17.984,18.027,71393.0
1761397200000,18.027,18.049,17.937,17.974,49948.0
1761400800000,17.974,18.065,17.974,18.055,51897.0
1761404400000,18.055,18.059,17.953,17.982,49753.0
1761408000000,17.982,18.01,17.948,17.973,48870.0
1761411600000,17.973,18.034,17.964,17.994,15711.0
1761415200000,17.994,18.127,17.97,18.121,60489.0
1761418800000,18.121,18.182,18.089,18.18,33137.0
1761422400000,18.18,18.238,18.069,18.073,47726.0
1761426000000,18.073,18.086,17.988,18.026,48535.0
1761429600000,18.026,18.067,17.974,18.04,23711.0
1761433200000,18.04,18.046,17.983,18.005,14567.0
1761436800000,18.005,18.013,17.914,17.935,49729.0
1761440400000,17.935,17.948,17.766,17.827,131623.0
1761444000000,17.827,17.849,17.737,17.763,77838.0
1761447600000,17.763,17.78,17.675,17.719,79073.0
1761451200000,17.719,17.798,17.712,17.774,36496.0
1761454800000,17.774,17.815,17.735,17.795,33378.0
1761458400000,17.795,17.799,17.738,17.792,30289.0
1761462000000,17.792,17.861,17.76,17.85,62352.0
1761465600000,17.85,17.934,17.842,17.912,60839.0
1761469200000,17.912,18.228,17.911,18.112,234416.0
1761472800000,18.112,18.119,17.988,18.05,96477.0
1761476400000,18.05,18.342,18.005,18.309,236160.0
1761480000000,18.309,18.392,18.245,18.337,270472.0
1761483600000,18.337,18.48,18.255,18.38,177227.0
1761487200000,18.38,18.421,18.298,18.317,133139.0
1761490800000,18.317,18.339,18.222,18.325,66193.0
1761494400000,18.325,18.336,18.152,18.166,164260.0
1761498000000,18.166,18.209,18.086,18.1,110553.0
1761501600000,18.1,18.192,18.1,18.167,54970.0
1761505200000,18.167,18.175,18.113,18.175,28624.0
