timestamp,open,high,low,close,volume
1762182000000,108004.8,108109.1,105469.8,105711.9,16609.2342
1762185600000,105711.9,106762.8,105268.4,106643.1,4507.866
1762189200000,106643.1,107716.7,106493.9,107436.4,3040.6384
1762192800000,107436.4,107550.0,106761.0,106908.2,1431.4418
1762196400000,106908.2,107351.7,106401.9,107040.6,1212.0724
1762200000000,107040.6,107120.3,106262.6,106609.9,1043.8132
1762203600000,106609.9,107054.1,106024.6,106848.4,1222.7007
1762207200000,106848.4,106848.4,105767.4,106442.5,1463.2503
1762210800000,106442.5,106710.0,105988.6,106532.6,615.5412
1762214400000,106532.6,106769.2,105810.0,106428.0,1827.7832
1762218000000,106428.0,107239.6,106222.2,106983.6,1506.8132
1762221600000,106983.6,107180.0,106407.3,106428.7,1054.1279
1762225200000,106428.7,107180.0,106167.2,107098.0,992.6516
1762228800000,107098.0,107239.0,106650.0,106696.2,566.4019
1762232400000,106696.2,106696.3,104144.8,104169.9,6388.8859
1762236000000,104169.9,105186.2,104137.9,104703.7,3488.1101
1762239600000,104703.7,104886.6,104261.2,104436.1,2733.0356
1762243200000,104436.1,104594.8,103697.0,104022.4,3710.9601
1762246800000,104022.4,104114.6,103605.7,103819.9,1701.0528
1762250400000,103819.9,104053.5,103568.0,103785.3,1622.0652
1762254000000,103785.3,104658.9,103737.6,104540.2,1819.3383
1762257600000,104540.2,104595.8,103790.2,103913.3,2058.3957
1762261200000,103913.3,104195.0,103520.0,103870.1,1574.052
1762264800000,103870.1,104650.0,102888.0,104460.3,6879.0777
1762268400000,104460.3,104799.9,103144.0,103159.9,4170.8809
1762272000000,103159.9,103467.7,102127.7,102225.1,4854.3188
1762275600000,102225.1,102231.3,100745.1,101062.8,7144.7967
1762279200000,101062.8,101475.6,99962.0,101329.1,6891.6004
1762282800000,101329.1,101678.9,100357.3,100498.8,1799.619
1762286400000,100498.8,101070.5,99500.0,100709.8,8552.2918
1762290000000,100709.8,100789.8,98888.0,100263.6,6711.9935
1762293600000,100263.6,101864.1,100042.2,101250.2,3965.9311
1762297200000,101250.2,101667.1,100838.3,101424.2,2302.9798
1762300800000,101424.2,101691.6,100294.2,100515.2,2869.7622
1762304400000,100515.2,100968.7,98913.8,100717.2,5081.8898
1762308000000,100717.2,101888.3,100709.9,101634.5,3937.0172
1762311600000,101634.5,102224.9,101409.9,102093.0,1936.0813
1762315200000,102093.0,102199.7,101472.6,101947.7,1369.4047
1762318800000,101947.7,102321.0,101540.1,101766.2,1219.1208
1762322400000,101766.2,102099.4,101426.2,102065.1,1058.5176
1762326000000,102065.1,102096.3,101550.0,101945.5,663.6374
1762329600000,101945.5,101946.1,101126.0,101646.8,1878.0583
1762333200000,101646.8,102174.3,101557.6,101945.9,1256.0393
1762336800000,101945.9,101946.1,101233.2,101350.1,860.8057
1762340400000,101350.1,102059.0,101331.7,102025.4,880.138
1762344000000,102025.4,102746.1,101867.5,102620.7,2101.724
1762347600000,102620.7,103199.7,102238.5,102919.8,1892.1142
1762351200000,102919.8,103397.6,102102.6,103127.0,2493.0089
1762354800000,103127.0,103723.8,102750.0,103655.1,2250.3979
1762358400000,103655.1,103971.4,103000.0,103859.5,1586.6169
1762362000000,103859.5,103948.8,103330.0,103852.6,1138.1325
1762365600000,103852.6,104380.0,103701.7,104297.8,1036.0293
1762369200000,104297.8,104485.8,103916.9,103949.1,868.9061
1762372800000,103949.1,104477.0,103560.6,103773.9,1245.5135
1762376400000,103773.9,103773.9,103411.0,103608.2,579.3273
1762380000000,103608.2,103721.7,103225.7,103649.0,661.7179
1762383600000,103649.0,104044.5,103600.0,103830.1,636.9146
1762387200000,103830.1,103840.7,103260.0,103623.4,867.2369
1762390800000,103623.4,103623.5,102668.0,103301.2,1559.5309
1762394400000,103301.2,103520.0,102804.6,103267.7,583.1322
1762398000000,103267.7,103896.5,103267.7,103596.2,793.0017
1762401600000,103596.2,104186.2,103525.7,103981.6,750.7519
1762405200000,103981.6,103981.6,103017.1,103094.9,973.8363
1762408800000,103094.9,103548.2,102940.6,103265.9,752.39
1762412400000,103265.9,103526.3,102862.2,103132.8,1609.0661
1762416000000,103132.8,103396.8,102929.0,103153.7,902.9283
1762419600000,103153.7,103211.1,102760.0,102760.0,639.6643
1762423200000,102760.0,103242.3,102585.3,103079.1,1054.9189
1762426800000,103079.1,103269.8,102684.1,103188.0,971.4733
1762430400000,103188.0,103299.5,102343.4,102518.6,1905.0657
1762434000000,102518.6,103607.3,102518.6,103271.2,1852.9703
1762437600000,103271.2,103539.9,102000.0,102084.1,3040.2613
1762441200000,102084.1,102874.2,101580.0,101970.1,4093.3252
1762444800000,101970.1,102362.1,100243.1,100827.2,4583.3191
1762448400000,100827.2,101914.3,100723.8,101760.2,2019.5873
1762452000000,101760.2,102300.0,100858.6,101666.0,1801.2548
1762455600000,101666.0,101954.0,101141.8,101338.4,1265.4034
1762459200000,101338.4,101600.0,100569.5,100865.1,1194.4227
1762462800000,100865.1,101181.9,100493.2,101080.4,1209.5003
1762466400000,101080.4,101448.2,100956.2,101362.6,922.5313
1762470000000,101362.6,101485.1,101075.2,101301.4,688.3585
1762473600000,101301.4,101599.1,100695.1,101429.8,1212.5872
1762477200000,101429.8,101837.6,100850.0,101494.4,1218.7321
1762480800000,101494.4,101891.9,101200.1,101862.1,1075.9133
1762484400000,101862.1,102291.7,101830.7,101857.0,1185.4858
1762488000000,101857.0,102024.6,101528.2,101970.1,846.9168
1762491600000,101970.1,102480.0,101964.1,102404.1,941.8958
1762495200000,102404.1,102457.2,101774.9,101780.9,575.9468
1762498800000,101780.9,101977.5,101581.2,101975.8,776.8399
1762502400000,101975.8,102015.8,101376.7,101460.3,768.2268
1762506000000,101460.3,101470.6,100724.0,100973.1,1774.4378
1762509600000,100973.1,101221.9,100520.0,100724.4,1506.5255
1762513200000,100724.4,100750.6,99751.7,100361.0,3699.8696
1762516800000,100361.0,100594.9,99188.9,99604.7,3010.4829
1762520400000,99604.7,100536.6,99419.0,100291.4,2185.3979
1762524000000,100291.4,100871.2,99471.0,100748.5,3700.6209
1762527600000,100748.5,101222.8,100304.3,100741.0,2521.131
1762531200000,100741.0,101589.0,100460.0,101117.7,1756.3401
1762534800000,101117.7,102687.9,100880.3,102344.5,2355.5728
1762538400000,102344.5,102815.2,102230.5,102560.3,1304.5742
1762542000000,102560.3,103349.4,102420.8,103349.4,1131.5169
1762545600000,103349.4,103847.4,102888.0,103716.3,1205.9693
1762549200000,103716.3,103826.2,103280.7,103826.2,584.4299
1762552800000,103826.2,104025.2,103522.5,103556.1,1178.0868
1762556400000,103556.1,103703.5,103255.1,103268.3,833.8542
1762560000000,103268.3,103350.0,102475.2,102652.1,1491.414
1762563600000,102652.1,103195.7,102600.0,102952.6,516.2456
1762567200000,102952.6,103294.5,102705.9,102797.4,546.8073
1762570800000,102797.4,103250.0,102542.8,102542.9,802.5313
1762574400000,102542.9,102793.5,102357.1,102524.7,673.0411
1762578000000,102524.7,102698.5,102231.7,102262.1,535.4973
1762581600000,102262.1,102496.8,102060.7,102186.1,1183.0846
1762585200000,102186.1,102371.0,101868.6,102316.0,897.3616
1762588800000,102316.0,102648.6,102111.0,102390.0,927.1321
1762592400000,102390.0,102561.6,102175.3,102349.0,495.6596
